cod_familiar;faixa_renda;loteamento;qtd_pessoas;renda_total_declarada;renda_per_capita
8365789612;3 a 5 SM;JARDIM AMANDA 2;4.0;6692;1673.0
3295313601;3 a 5 SM;JARDIM AMANDA I;4.0;6688;1672.0
5797871769;3 a 5 SM;PARQUE ORESTE ONGARO;4.0;6684;1671.0
20005055547;3 a 5 SM;SANTA EMILIA;3.0;5013;1671.0
4898277721;3 a 5 SM;JARDIM CARMEM CRISTINA;3.0;5010;1670.0
6251875470;3 a 5 SM;JARDIM NOVO ANGULO;3.0;5007;1669.0
6895696539;3 a 5 SM;VILA SAO PEDRO;3.0;5007;1669.0
8399893935;3 a 5 SM;JARDIM SAO BENTO;4.0;6676;1669.0
7811573741;3 a 5 SM;JRDIM NOVA HORTOLANDIA;4.0;6668;1667.0
6905007340;3 a 5 SM;PARQUE SANTO ANDRE;4.0;6666;1666.5
5898152962;3 a 5 SM;JARDIM NOVA AMERICA;3.0;4998;1666.0
6916111658;3 a 5 SM;JANTA AMELIA;3.0;4994;1664.67
7667169616;3 a 5 SM;SAO SEBASTIAO;4.0;6657;1664.25
7522567505;3 a 5 SM;JARDIM SAO SEBASTIAO;4.0;6644;1661.0
7887327733;3 a 5 SM;JARDIM SANTA CANDIDA;3.0;4983;1661.0
6338618207;3 a 5 SM;JARDIM AMANDA;3.0;4977;1659.0
8692940240;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;4977;1659.0
6257840651;3 a 5 SM;CHACARAS HAVAI;3.0;4974;1658.0
8148305609;3 a 5 SM;JARDIM SAO BENTO;3.0;4974;1658.0
5350547852;3 a 5 SM;PARQUE DO HORTO;3.0;4971;1657.0
3747628648;3 a 5 SM;JARDIM AMANDA;3.0;4968;1656.0
7888585728;3 a 5 SM;JARDIM AMANDA;4.0;6624;1656.0
6596165132;3 a 5 SM;JARDIM CONCEICAO;4.0;6612;1653.0
4944147074;3 a 5 SM;VILA REAL CONTINUACAO;3.0;4956;1652.0
1827419903;3 a 5 SM;JARDIM PRIMAVERA;3.0;4952;1650.67
5722332640;3 a 5 SM;PARQUE ORESTES ONGARO;4.0;6600;1650.0
8206928596;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;3.0;4947;1649.0
7420762708;3 a 5 SM;JARDIM ADELAIDE;3.0;4946;1648.67
1383752915;3 a 5 SM;NOVO ANGULO;4.0;6592;1648.0
6743968200;3 a 5 SM;NOVA AMERICA;4.0;6592;1648.0
7419687200;3 a 5 SM;JARDIM AMANDA;4.0;6592;1648.0
6185583305;3 a 5 SM;JARDIM MIRANTE DE SUMARE;3.0;4941;1647.0
7212046191;3 a 5 SM;JARDIM CAMPOS VERDES;3.0;4941;1647.0
8614504934;3 a 5 SM;VILA REAL CONTINUACAO;3.0;4938;1646.0
3530485500;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;4935;1645.0
20091030099;3 a 5 SM;JARDIM CAMPOS VERDES;3.0;4932;1644.0
2599626943;3 a 5 SM;JARDIM SAO JORGE;3.0;4926;1642.0
4187585060;3 a 5 SM;JARDIM NOVO ESTRELA;3.0;4926;1642.0
2127518403;3 a 5 SM;VILA REAL CONTINUACAO;3.0;4923;1641.0
7736279446;3 a 5 SM;JARDIM AMANDA;4.0;6564;1641.0
6895663959;3 a 5 SM;JARDIM AMANDA;3.0;4917;1639.0
1959865633;3 a 5 SM;JARDIM MONTE SINAI;3.0;4916;1638.67
5244450018;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;3.0;4908;1636.0
6290339516;3 a 5 SM;JARDIM SAO CAMILO;4.0;6540;1635.0
8303159186;3 a 5 SM;JARDIM NOVA EUROPA;3.0;4905;1635.0
8323507880;3 a 5 SM;NUCLEO SANTA IZABEL;4.0;6540;1635.0
5200293642;3 a 5 SM;JARDIM PRIMAVERA;4.0;6536;1634.0
6997545262;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;4902;1634.0
8337008393;3 a 5 SM;JARDIM SANTIAGO;4.0;6532;1633.0
4094675965;3 a 5 SM;JARDIM INTERLAGOS;4.0;6530;1632.5
3941313045;3 a 5 SM;CHACARA RECREIO ALVORADA;3.0;4896;1632.0
4978236673;3 a 5 SM;JARDIM AUXILIADORA;3.0;4896;1632.0
4230877200;3 a 5 SM;VILA REAL;3.0;4890;1630.0
7801894502;3 a 5 SM;JARDIM AMANDA;3.0;4890;1630.0
6311217570;3 a 5 SM;JARDIM AMANDA;3.0;4887;1629.0
8486073251;3 a 5 SM;JARDIM AMANDA;3.0;4887;1629.0
8359120005;3 a 5 SM;JARDIM NOVA EUROPA;3.0;4884;1628.0
5488136045;3 a 5 SM;PARQUE RESIDENCIAL MARIA DE LOURDES;4.0;6508;1627.0
8159391161;3 a 5 SM;VILA SAO PEDRO;4.0;6505;1626.25
5396679786;3 a 5 SM;JARDIM SUMAREZINHO;3.0;4878;1626.0
8495365294;3 a 5 SM;JARDIM INTERLAGOS;4.0;6504;1626.0
1935410091;3 a 5 SM;JARDIM AMANDA;3.0;4875;1625.0
8234574353;3 a 5 SM;CHACARA ASSAY;4.0;6496;1624.0
6750753434;3 a 5 SM;JARDIM SANTA FE;3.0;4869;1623.0
8468263303;3 a 5 SM;JARDIM SAO SEBASTIAO;3.0;4869;1623.0
4402866030;3 a 5 SM;CHACARAS GROTA AZUL;3.0;4866;1622.0
20238400310;3 a 5 SM;JARDIM DAS FLORES;4.0;6488;1622.0
5247868102;3 a 5 SM;JARDIM AMANDA;3.0;4863;1621.0
3525652763;3 a 5 SM;JARDIM NOVA HORTOLANDIA;4.0;6476;1619.0
7632994807;3 a 5 SM;REMANSO CAMPINEIRO;3.0;4848;1616.0
4447361159;3 a 5 SM;JARDIM SANTA IZABEL;3.0;4845;1615.0
7079195330;3 a 5 SM;NOVA AMERICA;3.0;4839;1613.0
6954390577;3 a 5 SM;JARDIM STELLA;4.0;6448;1612.0
8213833619;3 a 5 SM;JARDIM SANTA ESMERALDA;4.0;6444;1611.0
6348028879;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;4830;1610.0
1796076180;3 a 5 SM;JARDIM NOVO HORIZONTE;3.0;4828;1609.33
7335783496;3 a 5 SM;JARDIM SANTANA;3.0;4824;1608.0
7924730273;3 a 5 SM;VILA INEMA;4.0;6432;1608.0
3047771294;3 a 5 SM;JARDIM MINDA;3.0;4821;1607.0
4495134752;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;4821;1607.0
5623417655;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;4.0;6428;1607.0
5680776448;3 a 5 SM;JARDIM SAO SEBASTIAO;4.0;6424;1606.0
7841883862;3 a 5 SM;REMANSO CAMPINEIRO;3.0;4812;1604.0
2278382110;3 a 5 SM;NOVO ANGULO;3.0;4808;1602.67
7891912882;3 a 5 SM;VILA REAL;4.0;6408;1602.0
6962915845;3 a 5 SM;JARDIM DAS FLORES;4.0;6404;1601.0
7299971380;3 a 5 SM;JARDIM INTERLAGOS;3.0;4791;1597.0
7787456434;3 a 5 SM;JARDIM VILLAGIO GHIRALDELLI;4.0;6388;1597.0
7871822144;3 a 5 SM;RESIDENCIAL RECANTO DO SOL;3.0;4791;1597.0
8429719989;3 a 5 SM;JARDIM SAO BENTO;3.0;4785;1595.0
7967903960;3 a 5 SM;JARDIM INTERLAGOS;4.0;6378;1594.5
4677131031;3 a 5 SM;REMANSO CAMPINEIRO;3.0;4782;1594.0
3577943386;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;4.0;6372;1593.0
4512171363;3 a 5 SM;JARDIM CAMPOS VERDES;4.0;6372;1593.0
6107652647;3 a 5 SM;VILA REAL CONTINUACAO;3.0;4776;1592.0
7923314195;3 a 5 SM;MOVA AMERICA;3.0;4776;1592.0
8553621383;3 a 5 SM;CHACARAS FAZENDO COELHO;3.0;4776;1592.0
8740663957;3 a 5 SM;VILA CONQUISTA;3.0;4773;1591.0
8623227743;3 a 5 SM;JARDIM SAO SEBASTIAO;4.0;6360;1590.0
5979333835;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;4.0;6352;1588.0
6063924833;3 a 5 SM;JARDIM AMANDA;3.0;4764;1588.0
7679562300;3 a 5 SM;JARDIM AMANDA;3.0;4764;1588.0
1539162494;3 a 5 SM;JARDIM NOVO ESTRELA;3.0;4761;1587.0
4710357501;3 a 5 SM;JARDIM CAMPOS VERDES;3.0;4758;1586.0
7867860606;3 a 5 SM;VILA REAL;3.0;4758;1586.0
6938097100;3 a 5 SM;JARDIM AMANDA;3.0;4755;1585.0
6155236097;3 a 5 SM;JARDIM SAO BENTO;4.0;6336;1584.0
4590834499;3 a 5 SM;JARDIM NOVA EUROPA;3.0;4749;1583.0
7332061155;3 a 5 SM;JARDIM AMANDA;4.0;6328;1582.0
5134670684;3 a 5 SM;PARQUE SANTO ANDRE;3.0;4743;1581.0
3760659233;3 a 5 SM;PARQUE ORESTE ONGARO;3.0;4737;1579.0
7819449705;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;4.0;6312;1578.0
7179901334;3 a 5 SM;JARDIM ADELAIDE;3.0;4731;1577.0
7265665279;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;3.0;4731;1577.0
8151260343;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;4731;1577.0
1198410108;3 a 5 SM;JARDIM RECANTO DO SOL;3.0;4728;1576.0
1480675300;3 a 5 SM;JARDIM SAO BENTO;3.0;4728;1576.0
7034432830;3 a 5 SM;NUCLEO SANTA IZABEL;3.0;4725;1575.0
8560106855;3 a 5 SM;VILA AMERICA;4.0;6296;1574.0
8715924017;3 a 5 SM;JARDIM SANTA AMELIA;3.0;4722;1574.0
6141016979;3 a 5 SM;JARDIM DAS FIGUEIRAS;4.0;6292;1573.0
7322673743;3 a 5 SM;JARDIM BRASIL;4.0;6288;1572.0
7492145209;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;4713;1571.0
7339550372;3 a 5 SM;JARDIM SAO BENTO;4.0;6282;1570.5
6847891670;3 a 5 SM;JARDIM SANTA AMELIA;4.0;6280;1570.0
6375202469;3 a 5 SM;CHACARAS REYMAR;3.0;4708;1569.33
2436764506;3 a 5 SM;PARQUE DO HORTO;4.0;6276;1569.0
5364147509;3 a 5 SM;PARQUE HORTOLANDIA;3.0;4704;1568.0
7681542868;3 a 5 SM;PARQUE DO HORTO;4.0;6268;1567.0
5076555911;3 a 5 SM;PARQUE ORESTE ONGARO;3.0;4698;1566.0
4889656243;3 a 5 SM;JARDIM SAO BENTO;3.0;4695;1565.0
8171083277;3 a 5 SM;JARDIM CONCEICAO;4.0;6260;1565.0
7210800905;3 a 5 SM;JARDIM ADELAIDE;3.0;4692;1564.0
7949082410;3 a 5 SM;JARDIM MALTA;3.0;4692;1564.0
8182336643;3 a 5 SM;JARDIM SAO SEBASTIAO;3.0;4692;1564.0
7171741230;3 a 5 SM;JARDIM BRASIL;3.0;4689;1563.0
20191047090;3 a 5 SM;JARDIM MALTA;3.0;4689;1563.0
7664666473;3 a 5 SM;JARDIM CONCEICAO;4.0;6248;1562.0
8335820970;3 a 5 SM;JARDIM STELLA;3.0;4686;1562.0
2256387208;3 a 5 SM;JARDIM MINDA;3.0;4683;1561.0
4940399656;3 a 5 SM;JARDIM NOVA AMERICA;3.0;4683;1561.0
20032791720;3 a 5 SM;JARDIM SAO SEBASTIAO;4.0;6244;1561.0
5424075746;3 a 5 SM;CHACARA FAZENDAS COELHO;3.0;4680;1560.0
20026279240;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;3.0;4680;1560.0
8156392604;3 a 5 SM;JARDIM PRIMAVERA;4.0;6236;1559.0
3800458853;3 a 5 SM;JARDIM AMANDA II;4.0;6216;1554.0
7485179101;3 a 5 SM;JARDIM CONCEICAO;4.0;6212;1553.0
8506933730;3 a 5 SM;JARDIM RESIDENCIAL VECCON BURITI;3.0;4647;1549.0
8726913658;3 a 5 SM;JARDIM AMANADA II;4.0;6196;1549.0
5249382290;3 a 5 SM;RESIDENCIAL ANAUA;4.0;6195;1548.75
7615721040;3 a 5 SM;JARDIM AMANDA;3.0;4644;1548.0
7637138720;3 a 5 SM;JARDIM SANTIAGO;3.0;4638;1546.0
7655819491;3 a 5 SM;JARDIM NOVO ANGULO;4.0;6180;1545.0
7703122769;3 a 5 SM;JARDIM SAO SEBASTIAO;4.0;6180;1545.0
7787672722;3 a 5 SM;JARDIM NOVO HORIZONTE;4.0;6177;1544.25
3095545606;3 a 5 SM;JARDIM MINDA;3.0;4632;1544.0
6906026690;3 a 5 SM;VILA REAL;3.0;4632;1544.0
7483931027;3 a 5 SM;JARDIM PRIMAVERA;3.0;4632;1544.0
7548001487;3 a 5 SM;NOVA HORTOLANDIA;4.0;6176;1544.0
1869171802;3 a 5 SM;JARDIM SAO JORGE;3.0;4629;1543.0
2233096991;3 a 5 SM;JARDIM PRIMAVERA;3.0;4629;1543.0
4858719804;3 a 5 SM;JARDIM DO BOSQUE;3.0;4629;1543.0
6438130982;3 a 5 SM;JARDIM MONTE SINAI;3.0;4629;1543.0
6843786200;3 a 5 SM;JARDIM INTERLAGOS;4.0;6172;1543.0
7308981800;3 a 5 SM;JARDIM SUMAREZINHO;3.0;4629;1543.0
8271138383;3 a 5 SM;NUCLEO SANTA IZABEL;4.0;6172;1543.0
20029263441;3 a 5 SM;CONJUNTO HABITACIONAL JARDIM PRIMAVERA;3.0;4629;1543.0
3538334285;3 a 5 SM;JARDIM NOVO ANGULO;4.0;6168;1542.0
3520568195;3 a 5 SM;CHACARA FAZENDA COELHO;3.0;4623;1541.0
8388102095;3 a 5 SM;JARDIM NOVA EUROPA;4.0;6164;1541.0
7820756225;3 a 5 SM;PARQUE ORTOLANDIA;3.0;4620;1540.0
6934648951;3 a 5 SM;NOVO ANGULO;3.0;4608;1536.0
8309263210;3 a 5 SM;JARDIM AMANDA II;3.0;4608;1536.0
7130296097;3 a 5 SM;VILA INEMA;3.0;4602;1534.0
4985547328;3 a 5 SM;JARDIM INTERLADOS;4.0;6132;1533.0
7775587180;3 a 5 SM;VILA SAO PEDRO;3.0;4599;1533.0
20218268726;3 a 5 SM;JARDIM NOVA AMERICA;4.0;6132;1533.0
7676556805;3 a 5 SM;JARDIM AMANDA;3.0;4596;1532.0
6186450988;3 a 5 SM;JARDIM AMANDA;3.0;4593;1531.0
7958069065;3 a 5 SM;JARDIM SUMAREZINHO;3.0;4593;1531.0
6828214625;3 a 5 SM;JARDIM CONCEICAO;3.0;4592;1530.67
1959858939;3 a 5 SM;JARDIM DAS LARANJEIRAS;4.0;6120;1530.0
4378831406;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;3.0;4587;1529.0
6983836308;3 a 5 SM;JARDIM NOVA H;3.0;4586;1528.67
1490057846;3 a 5 SM;JARDIM AMANDA;3.0;4575;1525.0
1404432159;3 a 5 SM;PARQUE DO HORTO;4.0;6092;1523.0
6855694705;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;4566;1522.0
8444683124;3 a 5 SM;JARDIM NOVA HORTOLANDIA;4.0;6088;1522.0
20318130726;3 a 5 SM;VILA SAO PEDRO;4.0;6088;1522.0
1421147157;3 a 5 SM;LOTEAMENTO RECANTO DO SOL;3.0;4563;1521.0
8813992564;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;4.0;6084;1521.0
6695852200;3 a 5 SM;JARDIM SAO BENTO;3.0;4557;1519.0
7316207043;3 a 5 SM;JARDIM SANTA IZABEL;4.0;6076;1519.0
8681443712;3 a 5 SM;VILA INEMA;3.0;4557;1519.0
659270013;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;3.0;4554;1518.0
1139414712;3 a 5 SM;NOVO ANGULO;4.0;6072;1518.0
2586520041;3 a 5 SM;JARDIM NOVO HORIZONTE;3.0;4554;1518.0
3014935964;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;4554;1518.0
3148132920;3 a 5 SM;VILA REAL CONTINUACAO;3.0;4554;1518.0
3232810870;3 a 5 SM;PARQUE DOS PINHEIROS;3.0;4554;1518.0
3244706738;3 a 5 SM;VILA INEMA;3.0;4554;1518.0
3307759523;3 a 5 SM;JARDIM AMANDA;3.0;4554;1518.0
3434013393;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;3.0;4554;1518.0
3631865147;3 a 5 SM;VILA SAO PEDRO;3.0;4554;1518.0
4169512367;3 a 5 SM;JARDIM CAMPOS VERDES;3.0;4554;1518.0
5188132664;3 a 5 SM;PARQUE SAO MIGUEL;3.0;4554;1518.0
5602706828;3 a 5 SM;JARDIM DAS FIGUEIRAS I;3.0;4554;1518.0
6194700114;3 a 5 SM;VILA REAL;3.0;4554;1518.0
6663710087;3 a 5 SM;JARDIM AMANDA II;3.0;4554;1518.0
6955045253;3 a 5 SM;JARDIM BOA ESPERANCA;3.0;4554;1518.0
7041573737;3 a 5 SM;PARQUE ORESTES ONGARO;3.0;4554;1518.0
7089360407;3 a 5 SM;JARDIM NOVA HORTOLANDIA;3.0;4554;1518.0
7734651542;3 a 5 SM;JARDIM AMANDA;3.0;4554;1518.0
7943533470;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;3.0;4554;1518.0
8166850290;3 a 5 SM;JARDIM NOVA AMERICA;3.0;4554;1518.0
8199260432;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;3.0;4554;1518.0
8262045033;3 a 5 SM;CHACARA RECREIO ALVORADA;3.0;4554;1518.0
8352000276;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;3.0;4554;1518.0
8545760884;3 a 5 SM;VILA REAL CONTINUACAO;3.0;4554;1518.0
8618863050;3 a 5 SM;JARDIM ADELAIDE;3.0;4554;1518.0
8724277738;3 a 5 SM;JARDIM MINDA;3.0;4554;1518.0
20227510607;3 a 5 SM;JARDIM NOVA HORTOLANDIA II;3.0;4554;1518.0
6321724017;3 a 5 SM;JARDIM NOVO ANGULO;4.0;6060;1515.0
7342693316;3 a 5 SM;RESIDENCIAL JOAO LUIZ;4.0;6056;1514.0
5278508108;3 a 5 SM;SANTA EMILIA;4.0;6040;1510.0
7786210814;3 a 5 SM;VILA SAO PEDRO;4.0;6040;1510.0
8400220773;3 a 5 SM;JARDIM SAO SEBASTIAO;4.0;6040;1510.0
20290369355;3 a 5 SM;REMANSO CAMPINEIRO;4.0;6040;1510.0
6793513702;3 a 5 SM;JARDIM NOVA ALVORADA;5.0;7535;1507.0
8124421994;3 a 5 SM;VILA REAL;4.0;6028;1507.0
8376203177;3 a 5 SM;JARDIM SANTA ESMERALDA;4.0;6024;1506.0
7192848212;3 a 5 SM;VILAREAL;5.0;7525;1505.0
1906995664;3 a 5 SM;PARQUE DOS PINHEIROS;4.0;6016;1504.0
6166063547;3 a 5 SM;JARDIM AMANDA;4.0;6012;1503.0
8149451552;3 a 5 SM;JARDIM NOSSA SENHORA AUXILIADORA;4.0;6012;1503.0
4176629207;3 a 5 SM;VILA REAL;5.0;7500;1500.0
6528899134;3 a 5 SM;JARDIM SANTA ESMERALDA;4.0;6000;1500.0
7911903662;3 a 5 SM;JARDIM AMANDA 2;5.0;7500;1500.0
3530085243;3 a 5 SM;JARDIM NOVA EUROPA;4.0;5985;1496.25
8066424329;3 a 5 SM;LOT NOVO ANGULO;4.0;5976;1494.0
20035931019;3 a 5 SM;JARDIM SAO JORGE;4.0;5968;1492.0
7140142734;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;4.0;5964;1491.0
1335967532;3 a 5 SM;VILA REAL CONTINUACAO;4.0;5960;1490.0
4947588721;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;4.0;5960;1490.0
5641702676;3 a 5 SM;JARDIM AMANDA;4.0;5956;1489.0
6076989696;3 a 5 SM;REMANSO CAMPINEIRO;4.0;5952;1488.0
7055751446;3 a 5 SM;JARDIM NOVA HORTOLANDIA;4.0;5952;1488.0
7750504907;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;4.0;5948;1487.0
4571085338;3 a 5 SM;JARDIM AMANDA;4.0;5916;1479.0
7095166145;3 a 5 SM;JARDIM AMANDA;4.0;5916;1479.0
7396841674;3 a 5 SM;PARQUE DOS PINHEIROS;4.0;5916;1479.0
6999847185;3 a 5 SM;TERRA PRETA;4.0;5912;1478.0
7922944322;3 a 5 SM;JARDIM AMANDA;5.0;7390;1478.0
8774440306;3 a 5 SM;VILA AMERICA;5.0;7390;1478.0
8765440730;3 a 5 SM;JARDIM TERRAS DE SANTO ANTONIO;4.0;5900;1475.0
7026974947;3 a 5 SM;JARDIM AMANDA;4.0;5892;1473.0
5366386594;3 a 5 SM;VILA REAL;5.0;7360;1472.0
20333786750;3 a 5 SM;JARDIM ADELAIDE;4.0;5884;1471.0
2613452811;3 a 5 SM;JARDIM NOVO CAMBUI;4.0;5880;1470.0
7850420837;3 a 5 SM;JARDIM INTERLAGOS;4.0;5880;1470.0
7506293129;3 a 5 SM;JARDIM INTERLAGOS;4.0;5864;1466.0
6348985075;3 a 5 SM;JARDIM AMANDA;4.0;5852;1463.0
8165145347;3 a 5 SM;PARQUE ORTOLANDIA;5.0;7315;1463.0
7318482920;3 a 5 SM;JARDIM SAO BENTO;4.0;5848;1462.0
8741899857;3 a 5 SM;JARDIM AUXILIADORA;5.0;7310;1462.0
20042158443;3 a 5 SM;JARDIM AMANDA II;4.0;5848;1462.0
8753098528;3 a 5 SM;JARDIM SANTA CLARA DO LAGO;4.0;5820;1455.0
20007494025;3 a 5 SM;JARDIM AMANDA I;4.0;5817;1454.25
3801320286;3 a 5 SM;VILA REAL CONTINUACAO;4.0;5812;1453.0
6801441612;3 a 5 SM;JARDIM CARMEM CRISTINA;4.0;5800;1450.0
4352226009;3 a 5 SM;JARDIM ALINE;4.0;5796;1449.0
5745752432;3 a 5 SM;JARDIM AMANDA;4.0;5796;1449.0
5199120476;3 a 5 SM;JARDIM SANTA RITA DE CASSIA;5.0;7235;1447.0
2620230918;3 a 5 SM;VILA SAO PEDRO;4.0;5784;1446.0
7274429370;3 a 5 SM;JARDIM NOVA EUROPA;4.0;5784;1446.0
7906556593;3 a 5 SM;JARDIM SANTA AMELIA;4.0;5784;1446.0
20124935800;3 a 5 SM;JARDIM SANTA CLARA DO LAGO II;4.0;5784;1446.0
5562826550;3 a 5 SM;VILA INEMA;4.0;5776;1444.0
4806679933;3 a 5 SM;JARDIM NOVA AMERICA;4.0;5768;1442.0
4621955462;3 a 5 SM;JARDIM NOVA HORTOLANDIA;4.0;5760;1440.0
6578311904;3 a 5 SM;JARDIM SUMAREZINHO;4.0;5756;1439.0
7008398794;3 a 5 SM;JARDIM AMANDA;4.0;5756;1439.0
7624407914;3 a 5 SM;PARQUE GABRIEL;5.0;7195;1439.0
7760459386;3 a 5 SM;PARQUE ORESTE ONGARO;5.0;7195;1439.0
7195125149;3 a 5 SM;JARDIM NOVA EUROPA;5.0;7180;1436.0
8399414476;3 a 5 SM;VILA GUEDES;5.0;7170;1434.0
8203296149;3 a 5 SM;JARDIM NOVA AMERICA;4.0;5732;1433.0
20234699965;3 a 5 SM;JARDIM SANTO ANTONIO;4.0;5732;1433.0
4446697528;3 a 5 SM;JARDIM BOA VISTA;5.0;7160;1432.0
7801825616;3 a 5 SM;JARDIM SUMAREZINHO;4.0;5728;1432.0
6978329029;3 a 5 SM;PARQUE GABRIEL;4.0;5716;1429.0
8149399291;3 a 5 SM;VILA REAL;5.0;7145;1429.0
4921250073;3 a 5 SM;JARDIM SAO JORGE;4.0;5708;1427.0
8253697708;3 a 5 SM;JARDIM MONTE SINAI;4.0;5708;1427.0
7570163249;3 a 5 SM;JARDIM ROSOLEN;5.0;7115;1423.0
3279618304;3 a 5 SM;JARDIM AMANDA;5.0;7100;1420.0
6928704667;3 a 5 SM;JARDIM AMANDA;4.0;5668;1417.0
7495833203;3 a 5 SM;JARDIM AMANDA 2;4.0;5668;1417.0
7762378880;3 a 5 SM;JARDIM SANTA FE;4.0;5668;1417.0
7043292204;3 a 5 SM;VILA SAO PEDRO;5.0;7075;1415.0
6293964268;3 a 5 SM;PARQUE DO HORTO;4.0;5652;1413.0
20173093892;3 a 5 SM;JARDIM NOVO ANGULO;4.0;5645;1411.25
8233369640;3 a 5 SM;JARDIM SAO SEBASTIAO;4.0;5640;1410.0
4244613404;3 a 5 SM;JARDIM NOVA HORTOLANDIA;4.0;5636;1409.0
5727720095;3 a 5 SM;JARDIM AMANDA;4.0;5632;1408.0
5159334068;3 a 5 SM;JARDIM NOSSA SENHORA DE FATIMA;4.0;5622;1405.5
8118956881;3 a 5 SM;PARQUE GABRIEL;4.0;5620;1405.0
6078537512;3 a 5 SM;JARDIM BOA ESPERANCA;4.0;5616;1404.0
8499556370;3 a 5 SM;JARDIM NOVA EUROPA;5.0;7020;1404.0
4624409159;3 a 5 SM;NOVO ANGULO;4.0;5608;1402.0
3089892529;3 a 5 SM;JARDIM SANTA ESMERALDA;4.0;5600;1400.0
20220853100;3 a 5 SM;JARDIM SANTA CLARA DO LAGO I;5.0;7000;1400.0
6620073441;3 a 5 SM;NOVO ANGULO;4.0;5588;1397.0
7572751687;3 a 5 SM;NOVA AMERICA;5.0;6975;1395.0
8202867533;3 a 5 SM;JARDIM NOVO ESTRELA;4.0;5556;1389.0
5684661289;3 a 5 SM;JARDIM NOVA HORTOLANDIA;4.0;5552;1388.0
7378789917;3 a 5 SM;JARDIM PRIMAVERA;4.0;5540;1385.0
4654437100;3 a 5 SM;NOVA HORTOLANDIA;5.0;6900;1380.0
6511963101;3 a 5 SM;JARDIM AMANDA;4.0;5520;1380.0
6594568779;3 a 5 SM;JARDIM DO BOSQUE;4.0;5520;1380.0
20111842824;3 a 5 SM;JARDIM NOVA AMERICA;5.0;6900;1380.0
4525427663;3 a 5 SM;JARDIM AMANDA;4.0;5514;1378.5
3298072931;3 a 5 SM;JARDIM ADELAIDE;4.0;5512;1378.0
7485596985;3 a 5 SM;JARDIM AMANDA;4.0;5508;1377.0
4656106763;3 a 5 SM;JARDIM NOVA EUROPA;4.0;5504;1376.0
8378997960;3 a 5 SM;JARDIM AMANDA 2;4.0;5504;1376.0
7056973981;3 a 5 SM;JARDIM SANTIAGO;5.0;6870;1374.0
7679304440;3 a 5 SM;PARQUE DO HORTO;4.0;5485;1371.25
6538921604;3 a 5 SM;PARQUE ORESTES ONGARO;4.0;5484;1371.0
6865295102;3 a 5 SM;JARDIM AMANDA;4.0;5475;1368.75
7378213705;3 a 5 SM;JARDIM DO BOSQUE;4.0;5464;1366.0
7791935040;3 a 5 SM;JARDIM AMANDA;4.0;5464;1366.0
1910507504;3 a 5 SM;JARDIM NOVA HORTOLANDIA;4.0;5452;1363.0
7104756671;3 a 5 SM;VILAGIO GHIRALDELLI;4.0;5440;1360.0
7854964408;3 a 5 SM;ADVENTISTA CAMPINEIRO;4.0;5436;1359.0
1791286984;3 a 5 SM;JARDIM EVEREST;4.0;5428;1357.0
5688223316;3 a 5 SM;JARDIM SANTA IZABEL;5.0;6775;1355.0
7158052664;3 a 5 SM;MONTE SINAI;4.0;5420;1355.0
5648803109;3 a 5 SM;PARQUE SAO MIGUEL;4.0;5412;1353.0
6138787366;3 a 5 SM;JARDIM AMANDA;4.0;5408;1352.0
5471876296;3 a 5 SM;PQ GABRIEL;4.0;5404;1351.0
7025916374;3 a 5 SM;JARDIM MONTE SINAI;4.0;5404;1351.0
8812141080;3 a 5 SM;JARDIM SUMAREZINHO;4.0;5400;1350.0
5172157050;3 a 5 SM;JARDIM SAO BENTO;4.0;5384;1346.0
7102048688;3 a 5 SM;ADVENTISTA CAMPINEIRO;4.0;5384;1346.0
6360419998;3 a 5 SM;PARQUE ORESTES ONGARO;5.0;6715;1343.0
